loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,disbursement_method,debt_settlement_flag
12000.0,12000.0,12000.0,0.0,7.49,373.22,3.0,8.0,0.0,140000.0,0.0,1.0,0.0,0.0,13.21,0.0,0.0,35.0,0.0,30405.0,13.8,47.0,0.0,0.0,0.0,13423.420213395,13423.42,12000.0,1423.42,0.0,0.0,0.0,373.2,0.0,1.0,0.0,0.0,0.0,38896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220300.0,0.0,0.0,0.0,5.0,1144.0,169882.0,8.9,0.0,0.0,128.0,378.0,10.0,10.0,0.0,10.0,20.0,0.0,21.0,26.0,25.0,31.0,2.0,33.0,44.0,26.0,35.0,0.0,0.0,0.0,2.0,100.0,0.0,0.0,0.0,246058.0,38896.0,186500.0,25000.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,0.0,12.99,673.79,0.0,5.0,1.0,90000.0,2.0,1.0,0.0,0.0,28.81,0.0,3.0,9.0,0.0,17756.0,70.5,29.0,1.0,0.0,0.0,24241.691231539102,24241.69,20000.0,4241.69,0.0,0.0,0.0,673.47,0.0,1.0,0.0,0.0,229.0,90807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25200.0,0.0,0.0,0.0,6.0,10090.0,6839.0,57.5,0.0,0.0,130.0,137.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,4.0,4.0,8.0,16.0,6.0,13.0,4.0,9.0,0.0,0.0,0.0,4.0,96.6,25.0,0.0,0.0,115225.0,90807.0,16100.0,90025.0,0.0,0.0,0.0
21000.0,21000.0,20950.0,1.0,20.99,568.01,4.0,13.0,0.0,180000.0,2.0,4.0,0.0,6.0,0.52,0.0,1.0,2.0,1.0,2614.0,79.2,11.0,1.0,0.0,0.0,4902.43,4890.76,404.88,706.65,0.0,3790.9,682.3620000026,568.01,0.0,1.0,0.0,0.0,0.0,2614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,1307.0,296.0,63.0,0.0,0.0,129.0,129.0,37.0,37.0,1.0,37.0,1.0,0.0,1.0,2.0,1.0,2.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,3300.0,2614.0,800.0,0.0,0.0,0.0,0.0
23000.0,23000.0,23000.0,1.0,12.39,516.17,0.0,0.0,0.0,80000.0,1.0,1.0,0.0,1.0,7.7,0.0,1.0,7.0,0.0,18251.0,63.4,21.0,0.0,0.0,0.0,28122.596613692003,28122.6,23000.0,5122.6,0.0,0.0,0.0,15257.93,0.0,1.0,0.0,0.0,0.0,91096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,4.0,15183.0,2101.0,86.0,0.0,0.0,139.0,140.0,4.0,4.0,3.0,14.0,5.0,0.0,1.0,3.0,1.0,3.0,7.0,5.0,11.0,3.0,7.0,0.0,0.0,0.0,1.0,95.2,100.0,0.0,0.0,108369.0,20785.0,15000.0,5000.0,0.0,0.0,0.0
35000.0,35000.0,34925.0,1.0,20.99,946.68,4.0,13.0,1.0,125417.0,2.0,4.0,0.0,0.0,36.35,0.0,4.0,18.0,0.0,49699.0,73.6,56.0,0.0,0.0,0.0,38711.85,38628.9,19809.04,18902.81,0.0,0.0,0.0,946.68,0.0,1.0,0.0,0.0,0.0,526024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,0.0,0.0,0.0,11.0,30943.0,3303.0,79.1,0.0,0.0,123.0,170.0,2.0,2.0,6.0,3.0,2.0,0.0,3.0,9.0,4.0,16.0,19.0,12.0,31.0,10.0,18.0,0.0,0.0,0.0,6.0,100.0,50.0,0.0,0.0,578193.0,190688.0,15800.0,157693.0,0.0,0.0,0.0
17000.0,17000.0,17000.0,0.0,15.59,594.24,1.0,2.0,0.0,65000.0,0.0,1.0,0.0,0.0,17.98,0.0,1.0,9.0,0.0,19204.0,55.2,21.0,1.0,0.0,0.0,19223.96,19223.96,17000.0,2223.96,0.0,0.0,0.0,13220.51,0.0,1.0,0.0,0.0,0.0,51440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34800.0,0.0,0.0,0.0,5.0,5716.0,99.0,99.3,0.0,0.0,136.0,140.0,1.0,1.0,0.0,7.0,1.0,0.0,4.0,8.0,4.0,6.0,8.0,8.0,13.0,8.0,9.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,70361.0,51440.0,13900.0,35561.0,0.0,0.0,0.0
33000.0,33000.0,33000.0,0.0,15.99,1160.02,1.0,1.0,1.0,84000.0,2.0,1.0,0.0,0.0,12.61,0.0,0.0,10.0,0.0,30780.0,76.4,27.0,1.0,0.0,0.0,41721.7016800435,41721.7,33000.0,8721.7,0.0,0.0,0.0,2310.34,0.0,1.0,0.0,0.0,0.0,196696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40300.0,0.0,0.0,0.0,1.0,19670.0,2980.0,91.0,0.0,0.0,222.0,148.0,9.0,9.0,4.0,33.0,19.0,0.0,5.0,6.0,5.0,8.0,8.0,8.0,15.0,6.0,10.0,0.0,0.0,0.0,1.0,96.3,80.0,0.0,0.0,219872.0,35348.0,33200.0,8672.0,0.0,0.0,0.0
16000.0,16000.0,16000.0,0.0,9.49,512.46,2.0,18.0,2.0,48000.0,1.0,1.0,0.0,1.0,24.33,0.0,0.0,12.0,0.0,23431.0,85.5,18.0,1.0,0.0,0.0,18418.476026233602,18418.48,16000.0,2418.48,0.0,0.0,0.0,2530.58,0.0,1.0,0.0,0.0,0.0,24019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27400.0,0.0,0.0,0.0,1.0,2184.0,3651.0,86.4,0.0,0.0,133.0,138.0,24.0,24.0,0.0,24.0,0.0,0.0,9.0,10.0,9.0,11.0,3.0,11.0,15.0,10.0,12.0,0.0,0.0,0.0,0.0,94.1,88.9,0.0,0.0,47826.0,24019.0,26900.0,20426.0,0.0,0.0,0.0
13200.0,13200.0,13200.0,0.0,8.67,417.74,2.0,19.0,0.0,30720.0,0.0,1.0,0.0,0.0,22.81,0.0,0.0,9.0,0.0,11858.0,39.5,11.0,1.0,0.0,0.0,15031.9553547895,15031.96,13200.0,1831.96,0.0,0.0,0.0,417.42,0.0,1.0,0.0,0.0,0.0,19892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,0.0,0.0,0.0,5.0,2210.0,13932.0,45.4,0.0,0.0,13.0,58.0,10.0,10.0,0.0,10.0,13.0,0.0,6.0,7.0,6.0,7.0,1.0,8.0,10.0,7.0,9.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,40144.0,19892.0,25500.0,10144.0,0.0,0.0,0.0
23425.0,23425.0,23425.0,0.0,11.99,777.94,2.0,9.0,1.0,60000.0,1.0,4.0,0.0,0.0,19.23,0.0,0.0,9.0,0.0,18215.0,84.7,22.0,1.0,0.0,0.0,14704.14,14704.14,10023.36,3654.18,38.9,987.7,177.7860000053,250.0,0.0,1.0,0.0,0.0,0.0,161464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21500.0,0.0,0.0,0.0,4.0,17940.0,1935.0,90.0,0.0,0.0,101.0,184.0,11.0,4.0,3.0,11.0,6.0,1.0,5.0,7.0,5.0,9.0,3.0,7.0,16.0,7.0,9.0,0.0,0.0,0.0,3.0,81.8,80.0,0.0,0.0,169300.0,25051.0,19400.0,11000.0,0.0,0.0,0.0
14000.0,14000.0,14000.0,1.0,17.86,354.45,1.0,6.0,1.0,50000.0,1.0,1.0,0.0,0.0,21.58,0.0,0.0,7.0,0.0,22787.0,87.6,19.0,0.0,0.0,0.0,16054.34,16054.34,14000.0,2054.34,0.0,0.0,0.0,12878.18,0.0,1.0,0.0,0.0,0.0,97983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,4.0,13998.0,827.0,96.1,0.0,0.0,53.0,217.0,6.0,6.0,3.0,6.0,15.0,0.0,4.0,5.0,4.0,10.0,2.0,5.0,14.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,118800.0,30013.0,21000.0,9800.0,0.0,0.0,0.0
18000.0,18000.0,18000.0,0.0,11.44,593.06,2.0,14.0,1.0,99927.0,1.0,1.0,0.0,6.0,11.71,0.0,0.0,6.0,0.0,32354.0,79.5,24.0,1.0,0.0,0.0,21342.1529119634,21342.15,18000.0,3342.15,0.0,0.0,0.0,592.82,0.0,1.0,0.0,0.0,0.0,243940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40700.0,0.0,0.0,0.0,2.0,40657.0,4899.0,84.8,0.0,0.0,145.0,331.0,12.0,12.0,4.0,24.0,12.0,0.0,2.0,3.0,3.0,8.0,6.0,4.0,14.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,277556.0,41321.0,32200.0,16313.0,0.0,0.0,0.0
20000.0,20000.0,20000.0,0.0,15.59,699.1,1.0,2.0,0.0,77000.0,1.0,1.0,0.0,0.0,24.77,1.0,1.0,20.0,0.0,9771.0,85.0,40.0,0.0,0.0,0.0,23887.34,23887.34,20000.0,3887.34,0.0,0.0,0.0,11338.18,0.0,1.0,0.0,0.0,0.0,107813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500.0,0.0,0.0,0.0,3.0,5391.0,1729.0,85.0,0.0,0.0,165.0,178.0,2.0,2.0,0.0,2.0,6.0,3.0,5.0,5.0,5.0,8.0,29.0,5.0,10.0,5.0,20.0,0.0,0.0,0.0,3.0,92.5,80.0,0.0,0.0,112704.0,107813.0,11500.0,101204.0,0.0,0.0,0.0
12000.0,12000.0,12000.0,0.0,15.59,419.46,1.0,2.0,1.0,58000.0,2.0,4.0,0.0,0.0,16.55,0.0,4.0,12.0,0.0,10715.0,57.3,38.0,0.0,0.0,0.0,5627.98,5627.98,2499.12,1664.12,41.94,1422.8,256.10400000000004,440.43,0.0,1.0,0.0,0.0,166.0,203189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18700.0,0.0,0.0,0.0,12.0,16932.0,5274.0,50.7,0.0,0.0,111.0,134.0,14.0,1.0,1.0,16.0,0.0,2.0,3.0,5.0,3.0,9.0,24.0,5.0,13.0,5.0,12.0,0.0,0.0,0.0,4.0,89.5,66.7,0.0,0.0,222376.0,30414.0,10700.0,30049.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,0.0,17.14,357.23,1.0,11.0,2.0,86000.0,2.0,1.0,0.0,0.0,22.02,0.0,4.0,18.0,0.0,30292.0,87.8,62.0,1.0,0.0,0.0,12549.3665623127,12549.37,10000.0,2549.37,0.0,0.0,0.0,4315.68,0.0,1.0,0.0,0.0,0.0,275447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34500.0,0.0,0.0,0.0,18.0,15303.0,900.0,95.0,0.0,0.0,155.0,384.0,4.0,4.0,4.0,4.0,2.0,1.0,10.0,15.0,10.0,15.0,35.0,15.0,23.0,15.0,18.0,0.0,0.0,0.0,10.0,96.8,100.0,0.0,0.0,301514.0,49104.0,17900.0,27901.0,0.0,0.0,0.0
12000.0,12000.0,12000.0,0.0,12.39,400.82,0.0,0.0,0.0,77500.0,0.0,1.0,0.0,0.0,25.97,1.0,0.0,9.0,0.0,12385.0,49.7,12.0,0.0,0.0,0.0,14294.8047162698,14294.8,12000.0,2294.8,0.0,0.0,0.0,3480.92,0.0,1.0,0.0,0.0,0.0,59304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24900.0,0.0,0.0,0.0,6.0,6589.0,12515.0,49.7,0.0,0.0,40.0,88.0,22.0,10.0,0.0,22.0,19.0,0.0,4.0,4.0,5.0,6.0,6.0,5.0,6.0,4.0,9.0,0.0,0.0,0.0,1.0,90.9,60.0,0.0,0.0,87210.0,59304.0,24900.0,62310.0,0.0,0.0,0.0
15000.0,15000.0,15000.0,1.0,16.49,368.69,1.0,15.0,1.0,110000.0,1.0,1.0,0.0,0.0,18.19,2.0,2.0,16.0,0.0,7247.0,54.5,34.0,0.0,0.0,0.0,21808.3730685324,21808.37,15000.0,6789.94,18.43,0.0,0.0,4453.06,0.0,1.0,0.0,0.0,0.0,356468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0,0.0,0.0,0.0,7.0,22279.0,1030.0,65.7,0.0,0.0,100.0,112.0,6.0,1.0,1.0,6.0,1.0,1.0,3.0,4.0,3.0,9.0,19.0,5.0,14.0,4.0,16.0,0.0,0.0,1.0,5.0,80.6,33.3,0.0,0.0,355368.0,164727.0,3000.0,146673.0,0.0,0.0,0.0
33600.0,33600.0,33600.0,1.0,15.59,809.79,1.0,2.0,0.0,102000.0,1.0,1.0,0.0,0.0,27.29,1.0,1.0,8.0,0.0,3741.0,87.0,23.0,0.0,0.0,0.0,38910.18,38910.18,33600.0,5310.18,0.0,0.0,0.0,29221.8,0.0,1.0,0.0,0.0,0.0,217266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,0.0,0.0,0.0,0.0,27158.0,458.0,86.1,0.0,0.0,174.0,112.0,84.0,31.0,3.0,91.0,6.0,0.0,2.0,3.0,2.0,3.0,14.0,3.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,91.3,100.0,0.0,0.0,282206.0,57135.0,3300.0,108456.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,1.0,17.86,253.18,1.0,6.0,0.0,35000.0,1.0,4.0,0.0,0.0,22.39,0.0,0.0,12.0,1.0,6875.0,35.4,15.0,1.0,0.0,0.0,6562.84,6562.84,3283.34,3279.5,0.0,0.0,0.0,253.18,0.0,1.0,0.0,0.0,0.0,25518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19400.0,0.0,0.0,0.0,10.0,2127.0,9003.0,35.2,0.0,0.0,51.0,22.0,1.0,1.0,0.0,1.0,14.0,0.0,6.0,8.0,6.0,6.0,7.0,8.0,8.0,8.0,12.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,1.0,42350.0,25518.0,13900.0,22950.0,0.0,0.0,0.0
9500.0,9500.0,9500.0,0.0,10.49,308.73,2.0,7.0,0.0,55000.0,1.0,1.0,0.0,0.0,28.93,0.0,0.0,13.0,1.0,6166.0,31.3,19.0,0.0,0.0,0.0,10465.62,10465.62,9500.0,965.62,0.0,0.0,0.0,6463.2,0.0,1.0,0.0,0.0,1362.0,69986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19700.0,0.0,0.0,0.0,7.0,5384.0,9437.0,38.7,0.0,0.0,166.0,150.0,11.0,5.0,0.0,11.0,17.0,3.0,3.0,4.0,6.0,6.0,10.0,8.0,9.0,4.0,13.0,0.0,0.0,0.0,3.0,84.2,16.7,1.0,0.0,107825.0,69986.0,15400.0,88125.0,0.0,0.0,0.0
15775.0,15775.0,15775.0,1.0,22.99,444.62,5.0,29.0,1.0,43827.36,1.0,4.0,0.0,0.0,16.57,0.0,1.0,15.0,0.0,22380.0,75.6,21.0,1.0,0.0,0.0,10650.73,10650.73,4284.88,6365.85,0.0,0.0,0.0,444.62,0.0,1.0,0.0,0.0,0.0,206505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29600.0,0.0,0.0,0.0,4.0,14750.0,1014.0,95.1,0.0,0.0,132.0,136.0,5.0,5.0,1.0,5.0,6.0,0.0,8.0,10.0,8.0,10.0,2.0,12.0,18.0,10.0,15.0,0.0,0.0,0.0,2.0,100.0,87.5,0.0,0.0,233495.0,27328.0,20600.0,8500.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,0.0,11.44,329.48,2.0,14.0,2.0,60000.0,1.0,1.0,0.0,0.0,19.34,0.0,0.0,11.0,0.0,16224.0,80.7,14.0,1.0,0.0,0.0,11848.3471175039,11848.35,10000.0,1848.35,0.0,0.0,0.0,329.26,0.0,1.0,0.0,0.0,0.0,39255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20100.0,0.0,0.0,0.0,2.0,4362.0,3076.0,84.1,0.0,0.0,217.0,226.0,70.0,8.0,1.0,82.0,9.0,0.0,5.0,5.0,5.0,6.0,4.0,7.0,8.0,5.0,11.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,53835.0,25152.0,19300.0,18157.0,0.0,0.0,0.0
8000.0,8000.0,8000.0,0.0,15.99,281.22,1.0,1.0,0.0,65000.0,2.0,1.0,0.0,1.0,31.57,1.0,3.0,20.0,0.0,14392.0,44.0,57.0,1.0,0.0,0.0,10076.0535180698,10076.05,8000.0,2076.05,0.0,0.0,0.0,1903.88,0.0,1.0,0.0,0.0,0.0,217205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32700.0,0.0,0.0,0.0,6.0,10860.0,4453.0,41.4,0.0,0.0,165.0,115.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,9.0,5.0,12.0,28.0,14.0,27.0,9.0,20.0,0.0,0.0,1.0,5.0,94.6,40.0,0.0,0.0,246118.0,81703.0,7600.0,78118.0,0.0,0.0,0.0
15250.0,15250.0,15250.0,0.0,6.99,470.81,3.0,22.0,1.0,50000.0,0.0,1.0,0.0,1.0,18.46,0.0,0.0,5.0,0.0,22744.0,98.9,9.0,1.0,0.0,0.0,16669.430000859098,16669.43,15250.0,1419.43,0.0,0.0,0.0,3.93,0.0,1.0,0.0,0.0,0.0,144185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38900.0,0.0,0.0,0.0,0.0,28837.0,16156.0,98.9,0.0,0.0,148.0,248.0,88.0,74.0,1.0,88.0,2.0,0.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,88.9,75.0,0.0,0.0,171900.0,22744.0,38900.0,0.0,0.0,0.0,0.0
8050.0,8050.0,8050.0,0.0,16.49,284.97,1.0,15.0,1.0,45000.0,1.0,1.0,0.0,0.0,10.11,0.0,2.0,11.0,0.0,3408.0,34.8,22.0,1.0,0.0,0.0,8855.54,8855.54,8050.0,805.54,0.0,0.0,0.0,5522.49,0.0,1.0,0.0,0.0,652.0,193762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,0.0,0.0,0.0,8.0,17615.0,290.0,71.0,0.0,0.0,125.0,126.0,4.0,4.0,1.0,14.0,4.0,0.0,1.0,6.0,1.0,2.0,8.0,7.0,13.0,6.0,11.0,0.0,0.0,0.0,5.0,95.2,0.0,0.0,0.0,203691.0,13284.0,1000.0,12242.0,0.0,0.0,0.0
9300.0,9300.0,9300.0,0.0,11.99,308.85,2.0,9.0,2.0,43000.0,1.0,4.0,0.0,0.0,17.69,1.0,2.0,8.0,0.0,8578.0,89.4,22.0,1.0,0.0,0.0,4674.02,4674.02,2734.24,959.57,15.0,965.21,173.7378000018,308.85,0.0,1.0,0.0,0.0,0.0,24052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,0.0,0.0,0.0,4.0,3436.0,452.0,93.0,0.0,0.0,112.0,116.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,9.0,7.0,6.0,15.0,4.0,8.0,0.0,0.0,0.0,4.0,90.9,50.0,0.0,0.0,31075.0,24052.0,6500.0,21475.0,0.0,0.0,0.0
11375.0,11375.0,11375.0,1.0,15.99,276.56,1.0,1.0,1.0,41064.0,0.0,1.0,0.0,1.0,27.1,0.0,2.0,14.0,0.0,45968.0,73.4,36.0,1.0,0.0,0.0,12757.7,12757.7,11375.0,1382.7,0.0,0.0,0.0,10555.32,0.0,1.0,0.0,0.0,0.0,200016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62600.0,0.0,0.0,0.0,13.0,14287.0,6141.0,56.8,0.0,0.0,130.0,191.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,11.0,5.0,13.0,8.0,12.0,27.0,11.0,14.0,0.0,0.0,0.0,4.0,86.1,20.0,0.0,0.0,248193.0,72044.0,14200.0,26263.0,0.0,0.0,0.0
11950.0,11950.0,11950.0,1.0,25.8,356.38,6.0,27.0,0.0,30000.0,2.0,1.0,0.0,0.0,27.36,0.0,1.0,5.0,0.0,14452.0,97.6,12.0,1.0,0.0,0.0,15324.890000957299,15324.89,11950.0,3374.89,0.0,0.0,0.0,10709.08,0.0,1.0,0.0,0.0,0.0,22516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14800.0,0.0,0.0,0.0,2.0,4503.0,158.0,98.7,0.0,0.0,94.0,108.0,23.0,19.0,0.0,23.0,2.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,83.3,66.7,0.0,0.0,25973.0,22516.0,11800.0,11173.0,0.0,0.0,0.0
10000.0,10000.0,10000.0,0.0,11.99,332.1,2.0,9.0,0.0,45000.0,1.0,1.0,0.0,0.0,13.76,0.0,1.0,10.0,2.0,11064.0,38.4,17.0,1.0,0.0,0.0,10351.13,10351.13,10000.0,351.13,0.0,0.0,0.0,9693.59,0.0,1.0,0.0,0.0,520.0,15673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,0.0,0.0,0.0,7.0,1567.0,9512.0,26.3,0.0,0.0,88.0,172.0,4.0,4.0,0.0,4.0,5.0,0.0,2.0,4.0,3.0,5.0,3.0,9.0,14.0,4.0,10.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,34300.0,15673.0,12900.0,5500.0,0.0,0.0,0.0
9000.0,9000.0,9000.0,0.0,12.99,303.21,0.0,5.0,2.0,38000.0,1.0,1.0,0.0,0.0,13.3,0.0,0.0,4.0,0.0,2876.0,75.7,7.0,1.0,0.0,0.0,10900.5820002705,10900.58,9000.0,1900.58,0.0,0.0,0.0,1204.36,0.0,1.0,0.0,0.0,0.0,4168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,0.0,0.0,0.0,3.0,1042.0,732.0,75.6,0.0,0.0,104.0,98.0,2.0,2.0,0.0,2.0,12.0,0.0,2.0,3.0,2.0,4.0,2.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,2.0,85.7,100.0,0.0,0.0,21507.0,4168.0,3000.0,17707.0,0.0,0.0,0.0
15575.0,15575.0,15575.0,1.0,21.99,430.08,4.0,17.0,2.0,39000.0,1.0,1.0,0.0,6.0,14.36,0.0,1.0,7.0,0.0,6169.0,31.3,16.0,1.0,0.0,0.0,23534.6428291223,23534.64,15575.0,7959.64,0.0,0.0,0.0,9119.68,0.0,1.0,0.0,0.0,6085.0,18148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19700.0,0.0,0.0,0.0,4.0,2593.0,13531.0,31.3,0.0,0.0,143.0,244.0,12.0,12.0,0.0,12.0,2.0,2.0,4.0,4.0,5.0,8.0,5.0,5.0,10.0,4.0,7.0,0.0,0.0,0.0,1.0,92.9,20.0,0.0,0.0,35702.0,18148.0,19700.0,15486.0,0.0,0.0,0.0
17600.0,17600.0,17600.0,1.0,17.86,445.59,1.0,6.0,0.0,44000.0,1.0,4.0,0.0,0.0,24.2,0.0,0.0,8.0,0.0,21353.0,93.7,19.0,1.0,0.0,0.0,17293.47,17293.47,5778.47,5789.41,0.0,5725.59,1030.606199881,445.59,0.0,1.0,0.0,0.0,0.0,35762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22800.0,0.0,0.0,0.0,2.0,4470.0,23.0,99.6,0.0,0.0,151.0,190.0,17.0,11.0,0.0,17.0,11.0,0.0,2.0,6.0,2.0,11.0,4.0,6.0,15.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,41430.0,35762.0,6300.0,18630.0,0.0,0.0,1.0
15000.0,15000.0,15000.0,1.0,11.44,329.44,2.0,14.0,1.0,80000.0,0.0,4.0,0.0,1.0,19.44,0.0,1.0,16.0,0.0,23808.0,76.6,29.0,1.0,0.0,0.0,10098.15,10098.15,5710.27,3120.94,0.0,1266.94,228.0492,329.44,0.0,1.0,0.0,0.0,0.0,343307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31100.0,0.0,0.0,0.0,10.0,21457.0,804.0,93.6,0.0,0.0,143.0,134.0,7.0,7.0,1.0,8.0,3.0,0.0,4.0,11.0,4.0,8.0,11.0,11.0,17.0,11.0,16.0,0.0,0.0,0.0,3.0,96.6,75.0,0.0,0.0,371833.0,39277.0,12500.0,30729.0,0.0,0.0,0.0
1500.0,1500.0,1500.0,0.0,13.66,51.02,0.0,4.0,0.0,20000.0,0.0,1.0,0.0,0.0,38.9,0.0,0.0,4.0,0.0,5775.0,36.1,15.0,1.0,0.0,0.0,1543.98,1543.98,1500.0,43.98,0.0,0.0,0.0,1495.24,0.0,1.0,0.0,0.0,0.0,26944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.0,0.0,0.0,0.0,0.0,6736.0,394.0,93.5,0.0,0.0,124.0,113.0,32.0,25.0,0.0,49.0,4.0,0.0,1.0,2.0,1.0,5.0,5.0,3.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,93.3,100.0,0.0,0.0,45648.0,26944.0,6100.0,29648.0,0.0,0.0,0.0
